path,text_hash,label,nll_small,nll_large,score_raw,y_score,pred,src,kind
/content/nlp_project/repos/ghostbuster/data/wp/gpt/993.txt,8b4e4000de52af1883cf5a4cb11937cf9f370fc5,1,3.253472,3.266493,-0.013021,0.263288,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/logprobs/266-davinci.txt,8742a0e65f2d5a5f2703dfdde07ac8bd1747e514,1,3.959047,4.202453,-0.243407,0.032902,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/122-ada.txt,4377a707b9d1f103929326e83e99794abe6369e3,0,3.810386,4.044441,-0.234055,0.042253,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/878.txt,91925fca1e1626342c812a0e937939b9dbe25e5e,1,2.720224,2.832842,-0.112618,0.163691,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/claude/logprobs/492-ada.txt,73d688fe14958cfd3fadc5f487400e6ed27907d4,1,3.921777,4.139874,-0.218097,0.058212,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/134.txt,febe0084291a661861ba58ddd4a7e9a4c4b61646,0,3.251548,3.530960,-0.279412,-0.003103,0,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt/893.txt,1c17c21bb24d47242578c5ef2bfda4d8d5976825,1,2.901786,3.083104,-0.181319,0.094990,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/357.txt,9c91edf3d9367a60714dc319fe77b8cb6f0cae03,0,3.345139,3.584028,-0.238889,0.037420,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/584-ada.txt,865e033e2e199748bfc51d9f58542b128e502a43,0,4.001022,4.214193,-0.213171,0.063138,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/450-ada.txt,8166293d4b8b30317a8632335f0a52647ef0e03a,0,3.980526,4.202829,-0.222303,0.054006,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/logprobs/974-davinci.txt,3c26d1a3444f6328333c9b670c5e032b968895c7,1,3.877282,4.122578,-0.245296,0.031012,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/163.txt,a8febebee4c2d3cc76bf3ce43d3403de922764f1,0,3.310841,3.515044,-0.204204,0.072105,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/960.txt,8a865b5967999e17d3c4b6a44e7ce13725c2b121,0,3.206395,3.400436,-0.194041,0.082268,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/815-ada.txt,9af3d547ba0c1804ebc3e192a68503411a16c708,0,3.941069,4.149467,-0.208398,0.067910,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt/logprobs/11-davinci.txt,fc9e02964b9e9ad7b0aeeb480b91c25844cb5487,1,3.911715,4.158221,-0.246506,0.029803,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/396.txt,82e599be2cbf571caf1f70aa046155bb6fa3d1dd,1,3.128310,3.135486,-0.007177,0.269132,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/130.txt,6123069d1b7c932d4b6f017d393c0daac15b464b,0,2.712418,2.903050,-0.190632,0.085677,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/804-davinci.txt,70c6978845b69bf20661010292ec09cd40b461af,0,3.929701,4.143462,-0.213761,0.062548,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/logprobs/966-ada.txt,30f6061453815c77dcc29d4637cc3aaa7de609c0,1,3.987832,4.224853,-0.237021,0.039288,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/logprobs/953-davinci.txt,8be006bd268612ad282eb1923572f38eb3616b80,1,3.930442,4.185604,-0.255162,0.021146,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/310-ada.txt,ec74556854953af8b197b9803c4cb483978e04b7,0,3.998590,4.204866,-0.206276,0.070032,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/609-ada.txt,85c6860f0082b6619d84abc3012616f5f6ea9dcb,0,3.772582,4.031668,-0.259086,0.017223,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/736.txt,083f70503c7c6243f29090daf95ae7dac880e7d6,1,2.640086,2.602986,0.037100,0.313408,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/logprobs/554-ada.txt,094c1d2fa49f56bd05e38d72e9a45b151e1b9041,1,3.913377,4.149156,-0.235779,0.040530,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt/logprobs/532-ada.txt,866179433a87b87551e9ef9591a5c07a0e30a386,1,3.959799,4.186060,-0.226261,0.050047,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/logprobs/48-ada.txt,1754ee91ed4ef9193783573077c215967ab250e5,1,3.939498,4.210280,-0.270782,0.005527,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/124.txt,ecf5cbd2685f852313234ce1551c9624a6513af3,1,2.811622,2.922928,-0.111306,0.165002,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/741.txt,621158e624da84648eb551947819a569b537eef3,1,3.330665,3.400752,-0.070086,0.206222,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/533-ada.txt,b4e72c7c7dbfabd91decdf81b5920e0feac7a532,0,3.913375,4.148553,-0.235178,0.041130,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/281-davinci.txt,4760543254bfac06fb5e7b68136771f9526c0ed9,0,3.895077,4.122196,-0.227119,0.049190,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/claude/413.txt,d88727dbe0aaec3f9414b0fdefb611b27047f2d1,1,2.489832,2.620149,-0.130317,0.145991,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/57-ada.txt,28c816b4b95b44588dc166ae912560ea4240e73d,0,3.855715,4.082884,-0.227170,0.049139,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/179-ada.txt,fc4ec796833e38b5d9df749404401c7780d83a54,0,3.953716,4.167978,-0.214262,0.062046,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/603.txt,bb9fd49baea158f4be002d6946c043b2d6e8a277,0,3.034781,3.270170,-0.235390,0.040919,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/logprobs/906-davinci.txt,9996304d3870b81d24fc47d8c4c6921c46a2c7b3,1,3.920664,4.164807,-0.244143,0.032166,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/logprobs/456-ada.txt,7bad0fea881029728f2638f2bfc3a0c45f1ef423,1,3.984596,4.218114,-0.233518,0.042791,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/337.txt,3816a3d08c8cd6c7d6e2dd5772ed713a1b3019fb,0,3.193807,3.403440,-0.209633,0.066676,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/579.txt,a9274526512377d52d2c9aa4d8588d6fddb3d0c4,0,3.093254,3.312169,-0.218915,0.057393,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/763.txt,7cb6e4c942fd8b15ee67922f25bf2a47052368e9,1,3.140152,3.198015,-0.057863,0.218446,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/logprobs/941-ada.txt,b9d410d4c732063d3c2e6ca218b0d902b4ccd083,1,3.908939,4.145716,-0.236778,0.039531,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/842.txt,9fd725cfee7889bf1f7686d9fc3a572bf3962413,0,3.379503,3.629931,-0.250429,0.025880,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/270-davinci.txt,856b4d13102f63499f44b31a4d02a97e93b294d2,0,3.961415,4.178725,-0.217310,0.058999,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/logprobs/790-davinci.txt,5fed4c1f9ab70fa79bb8e635b17aa531e138d04b,1,3.937715,4.174882,-0.237167,0.039142,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/444.txt,75c53e424efa6562a7e8217a7543563645db93f9,0,3.208571,3.465557,-0.256986,0.019322,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/619-ada.txt,43428934d4c7db9dc58681adba9b162d4cac9b94,0,3.852588,4.073472,-0.220884,0.055425,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/837-ada.txt,d22e23898e32d0bd546f44bd1673178074c1764b,0,4.040981,4.178531,-0.137550,0.138759,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/logprobs/887-ada.txt,6ebe305dcc4325fb20ac49c5fc6bbbab23517cae,1,3.976167,4.219526,-0.243359,0.032950,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/logprobs/284-ada.txt,462c7f21b12dca9d04ea240f0831df93db6038fb,1,3.915180,4.164109,-0.248929,0.027379,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/944-davinci.txt,2a84668ee2b4911806fb690f3ea1b86bff9bdb6a,0,3.885734,4.140755,-0.255021,0.021288,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/173-ada.txt,972a918bf63a87812313f52d3a3e7ac7ac84f020,0,3.983153,4.194399,-0.211246,0.065062,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/claude/45.txt,a4af2c281b0adf26058ffb3e6df04d39eeb7b78a,1,2.449271,2.546618,-0.097347,0.178962,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/316.txt,3d06b932d53673665d498e2d53717281775a5291,1,2.805357,2.735119,0.070238,0.346547,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/86.txt,c9d41921b00385efeb8f567633606e419d2dbcf9,0,2.938104,3.166042,-0.227938,0.048371,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/claude/logprobs/86-davinci.txt,e5a71de495bafe27cd1ef148aa58b3a4a5363a75,1,3.920758,4.150535,-0.229776,0.046532,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/logprobs/536-davinci.txt,7cfcd8681e6c14b6e35d6c4608285afcf9647c4b,1,3.907713,4.156440,-0.248727,0.027582,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/988-ada.txt,46cf358815d83cb60989004bc48476e2a85db4a1,0,3.927838,4.150576,-0.222738,0.053570,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/148-ada.txt,484f332c35bdf502a80f17a5c1fb0581fac45662,0,3.807873,4.022268,-0.214395,0.061913,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/853-davinci.txt,8315c6cda7fdcafeca6f5eaa5ebd79534bc55c95,0,3.970631,4.218700,-0.248069,0.028240,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/logprobs/398-davinci.txt,871ec663732db829b4bca284082cdcf41be2915b,1,3.907297,4.113738,-0.206441,0.069868,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/503-davinci.txt,3d2117d6d1b14c9b13c2ff631484e8f87162f015,0,3.847784,4.068730,-0.220946,0.055363,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/119-davinci.txt,fa3e3b8853c1fa058a026f117f127e519ea3b34e,0,3.863862,4.104983,-0.241121,0.035187,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/logprobs/134-davinci.txt,b2c113ed93d2445e901e61415c13ab92ced39a7d,1,3.881021,4.141961,-0.260940,0.015369,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/427.txt,fed13b1f5202e1f29e1dcfa54d7f3838ddc41dd9,0,2.892798,3.066225,-0.173427,0.102881,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/686-davinci.txt,9e8616fc7479545b70ee61352981e673c4a00e21,0,3.933388,4.155872,-0.222484,0.053825,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/978.txt,59619b086197bbc872668e03fde68f4fd7f8288b,1,2.510390,2.613901,-0.103511,0.172798,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/logprobs/543-davinci.txt,1387b7ced8610040b5375a8b981243370951e61e,1,3.883743,4.141673,-0.257930,0.018379,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt/logprobs/78-ada.txt,0ef46c0515ee6515145c4f5891c3f325788956dd,1,3.957588,4.190596,-0.233007,0.043301,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/229.txt,aade75f5bef780962ecd79ef1138dd8fc2c491b7,0,2.944650,3.149829,-0.205179,0.071129,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/635-davinci.txt,5ca1a15b2850c5c38b89f47625e1719b56aa4ee5,0,3.853684,4.093382,-0.239699,0.036610,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/657-davinci.txt,b03735e408a14cefca65506d90bcb2febd8a42a2,0,3.857879,4.112145,-0.254266,0.022042,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt/703.txt,eb6ca3242f4a729baac2ed8f3e993285a26fae4f,1,2.520187,2.403057,0.117130,0.393439,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/279.txt,704bdddaaf816137f3242fa6043b5ceb15df7fe9,0,3.021748,3.278455,-0.256707,0.019601,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/logprobs/517-davinci.txt,2b811e3bfc956e1cc5927a710e93baaf730034fe,1,3.925591,4.172605,-0.247015,0.029294,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/9.txt,d8e42fa66bd268c814d361bfe03ff9ed0a80e021,1,2.653029,2.763284,-0.110255,0.166054,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/726-davinci.txt,8eccfa0d7cdc76d48b7e35f0e98b35886c1d88ad,0,3.980422,4.207087,-0.226665,0.049644,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/logprobs/454-ada.txt,c6d1ee01dfcde9351fc9d2d46a84166a6e53600e,1,3.986139,4.201543,-0.215404,0.060904,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/568-ada.txt,d058b9c87dfdfa5a6151d546746ed787e45e88d4,0,3.928628,4.148496,-0.219867,0.056441,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/323-ada.txt,86cdf68057b15a9ed556e2ee21c4b98ec8157dad,0,3.998457,4.194315,-0.195857,0.080451,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/959-davinci.txt,2902020df353770b115a50887c16090e7df9c021,0,3.991645,4.224441,-0.232796,0.043513,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/86-davinci.txt,9310a0517332572056f80f270e47a31db7791f06,0,3.846055,4.084631,-0.238576,0.037733,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/214-ada.txt,40427ee7a09fd76743576ed3682d35870ef7bbd1,0,4.009592,4.235361,-0.225770,0.050539,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt/logprobs/703-davinci.txt,f51a643dde01231d5985ce899a3a35b7bcd15bd2,1,3.890177,4.139595,-0.249418,0.026891,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt/logprobs/165-ada.txt,35e7ad36674b27a8b4bb8fa5624023f79b8bb8aa,1,3.910083,4.157009,-0.246926,0.029382,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt/775.txt,ddd14cd0db6ae0d9a42133f0a7929505ebe9b09d,1,2.500369,2.498894,0.001475,0.277784,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/455-ada.txt,83e58471ba3c3a37f7589adc13800123324cf84c,0,3.917648,4.110952,-0.193304,0.083004,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/395-davinci.txt,b27e3995216c9e1abc0b0f78f76c2bcadc08ffd1,0,3.933209,4.168738,-0.235529,0.040780,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt/logprobs/22-davinci.txt,70ca1b8df59ac88178993d346f3cae82589e59f4,1,3.980583,4.212513,-0.231931,0.044378,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/992.txt,b7d11f2d34926bce8fcf1c9257b152196b7c9515,0,3.808544,3.996157,-0.187613,0.088696,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/582-davinci.txt,33f9189c66f6eb71ad6ce730bffcbbff7adb4f14,0,3.928702,4.158358,-0.229657,0.046652,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/263.txt,14779b8a6736f4432496978cd21b57c6bbbb2a14,0,3.131746,3.392460,-0.260714,0.015594,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/609.txt,f05628c8d987550e9192f0665957997a28e0f7a7,1,2.745439,2.821551,-0.076112,0.200197,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/634.txt,43797cfc6667d25975dd8c4f0e0eefbe22c9bf78,0,3.826190,4.073469,-0.247279,0.029030,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/303-davinci.txt,1f14c8865f02dfea2b2595fd7c7cce90dbdbdcd9,0,3.827028,4.072450,-0.245422,0.030886,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/claude/logprobs/747-davinci.txt,324635c81879462ff6f50b9c25dc9e0bf83c36be,1,3.935218,4.168812,-0.233594,0.042715,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/logprobs/710-davinci.txt,761a24159022041c7092889a8a8e03d65eadc460,1,3.903559,4.138408,-0.234848,0.041460,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/logprobs/995-ada.txt,67b99873722349c2dd3dfb8017bdecd5d4de429f,1,4.133717,4.341185,-0.207469,0.068840,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/910.txt,73707a5a01b5dbb20ab12519d400817c50ca7f2a,1,2.949649,2.970190,-0.020541,0.255768,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/681-davinci.txt,82f12410ad2fef643db19656eb83b66f9d2c94eb,0,3.964865,4.190532,-0.225667,0.050641,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/30-davinci.txt,499f80c3c07f9d2ac3625394880419fde2f6258c,0,3.979430,4.186643,-0.207213,0.069095,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/331-ada.txt,742fc983c3793b0a41af575408407ad5d07e3649,0,4.010485,4.223209,-0.212724,0.063585,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/928-ada.txt,05436fd9307d21ede10c890ff594443656ed9274,0,3.810273,4.054262,-0.243989,0.032319,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/647.txt,9db0aec0873d3cb3607366f74803ab383dde289e,0,2.974238,3.195565,-0.221326,0.054982,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/600-davinci.txt,5c768e9d31d965da26539080c1fb904daaf99849,0,3.762145,3.998565,-0.236420,0.039889,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/192.txt,aaab1787214f143e0118ab72b6f5fcf756c4a6b6,0,3.135280,3.378427,-0.243147,0.033162,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/255.txt,73eaff4319b69de8154bedd54eca840882aed4a6,1,3.106575,3.092486,0.014090,0.290398,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/340-davinci.txt,891aaec8ea0121a0d80443377cda62aeafc11672,0,3.853650,4.091692,-0.238042,0.038266,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/claude/logprobs/865-ada.txt,65a9a0144739f0947a7e4170eb2cc72e07c64879,1,3.949000,4.137969,-0.188969,0.087339,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/logprobs/389-ada.txt,d6422d7e5fda142f388e2b569588f329194dbfb1,1,3.966745,4.226705,-0.259959,0.016349,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/527.txt,fa57b604c02d38840bf565a9f97f90ad3b1e1c79,0,3.291667,3.544940,-0.253274,0.023035,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/195.txt,97c18590ec509bb6fbb8ca154187523aa9c2c6a7,1,1.772135,1.449219,0.322917,0.599225,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/logprobs/32-davinci.txt,9a79456d789d61b7b0d26d34c17c3e7f1b332cdd,1,3.900321,4.142654,-0.242332,0.033976,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/149-davinci.txt,0dc485bf90aef7e95eedaed4d9feb60ce7147ece,0,3.874050,4.111716,-0.237667,0.038642,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/950.txt,9f461ec3d44cb193ca7111b953ca548d78939bd2,1,2.595822,2.649536,-0.053714,0.222595,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/837-davinci.txt,58f39c881f7df3b368ef7809c46ea1306716d3be,0,4.014180,4.188174,-0.173993,0.102315,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/211-ada.txt,fe7268c151c41abc6e5bcc3c550317ecab6f49ea,0,3.828535,4.071666,-0.243130,0.033178,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/logprobs/76-ada.txt,06b159823c526279f4c777651e210f8b03dd3e34,1,3.961027,4.200758,-0.239730,0.036578,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/749-davinci.txt,1dbb295d0ae9f44d08a64236e582d227a8c465a7,0,3.923413,4.146766,-0.223352,0.052956,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/390.txt,dcc5073e75f2c9b1841cda1cda807cca27fd3b51,1,2.900938,2.995699,-0.094760,0.181548,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/317.txt,82dcb022fbea5e3a7eb4ed6cac3204448b78c481,0,3.439919,3.682043,-0.242124,0.034184,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/608-ada.txt,5eeccc7d27afc53a58cfaa33102e03342872a82a,0,3.883324,4.105887,-0.222563,0.053746,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/470.txt,8e3cca3bd643de72871ee4ba3e3004b55f18c06e,1,2.391695,2.490154,-0.098459,0.177850,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/167-ada.txt,c8a12c08331b3a0adfc3fef0ef783054a6218639,0,3.942083,4.157909,-0.215826,0.060483,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/866.txt,7bac25cc0db5cee3a701147ec8b8222d92863b59,0,3.209711,3.378099,-0.168388,0.107920,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/claude/logprobs/771-ada.txt,516ed5ecadd1103c3509c65977c53d07687e9fdf,1,3.809305,4.043064,-0.233759,0.042549,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/319-ada.txt,8a45a6f0d361e8f4a96828f3e008ac5c313537b8,0,3.923882,4.135170,-0.211288,0.065021,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/claude/logprobs/630-davinci.txt,f74589b830726f9f24ad5482dd2de3d21f5cea30,1,4.010158,4.184246,-0.174089,0.102220,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/714-ada.txt,11443b275bb692d354bf76edc25042c7b2404769,0,3.868065,4.108839,-0.240775,0.035534,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/680.txt,ebe1d428de8b4349b173d82b2e236c204d69c8b0,1,2.660477,2.643236,0.017241,0.293550,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/793.txt,ff1079b08c2828cb23c0af415fd703aa7f652185,1,3.302939,3.382901,-0.079962,0.196347,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/75.txt,3057d7cae0c2693aa2e33451d3d673b01709ccf5,0,3.370902,3.563817,-0.192916,0.083393,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/claude/931.txt,25551e535ef5b090b8a70636adc58a93acc0aa16,1,2.353540,2.461062,-0.107522,0.168786,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt/logprobs/993-ada.txt,f8796e1fea5cb21f7d5278a8ba97e6ead7583127,1,4.047980,4.291847,-0.243867,0.032441,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/448-ada.txt,11a7372c5dc7846817b61f056b529b6e42a45517,0,3.936102,4.129347,-0.193245,0.083064,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/logprobs/897-davinci.txt,06f696820b61892741941b75e64a8bd448ce6cb1,1,3.911572,4.168527,-0.256955,0.019353,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/logprobs/899-ada.txt,566f00f1a0803a89ffb830652bb7c48f049d88d8,1,3.815532,4.060462,-0.244930,0.031378,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/logprobs/493-davinci.txt,d1c8f155ced1618d8361feb5c3c0e8af63c2cbb4,1,3.907011,4.177718,-0.270707,0.005602,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/624-davinci.txt,feca7962791f5e790e427f10b987d51069b2084b,0,3.942168,4.161940,-0.219772,0.056537,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt/logprobs/526-ada.txt,f1d6e47108a83a603b566cf5f27c3e8589dcab5b,1,3.872151,4.115487,-0.243336,0.032973,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/764-davinci.txt,659411b7938f3d0fcdbf8837f07c9ebdcdb07eac,0,3.858740,4.076280,-0.217540,0.058769,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/740.txt,fdd5f61cd9bc7eb55d5916a8e4bb971c6dd6bdf2,0,2.867550,3.020143,-0.152594,0.123715,1,GB-wp,human
