path,text_hash,label,nll_small,nll_large,score,pred,src,kind
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\786-ada.txt,02332fffa0d5125da5adc50786a1423c34a17149,0,3.807018,3.683864,0.123153,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\345-ada.txt,63b27f4aca710d660b09cd59834186e0332fe7ec,0,3.649273,3.541429,0.107844,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\logprobs\543-davinci.txt,1387b7ced8610040b5375a8b981243370951e61e,1,3.696278,3.555682,0.140596,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\995-ada.txt,27b15a265fae8891baf3ff4c0b627e379a47ddbf,0,3.797388,3.696874,0.100514,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\logprobs\892-ada.txt,eb4208584793204c93ba63d5b16b43114727220e,1,3.656802,3.542028,0.114774,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\logprobs\789-davinci.txt,40b69c6649c8ea689c437bbfd8c74e04d0e83006,1,3.757639,3.599517,0.158122,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\logprobs\336-ada.txt,b53dfc4bb6f35ff7c1d31998caf153a48c3b3c08,1,3.759675,3.641601,0.118074,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt1\logprobs\672-davinci.txt,7a6a2d969f1855fbb6bf34199f5a30c53158aaa3,1,3.74071,3.598992,0.141718,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\572-davinci.txt,7376b7984033eb4c0e165fa15c16f43ce3b1e0dc,0,3.704678,3.615497,0.089181,0,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\330.txt,98c89e72d1071b93055b00c7ebb2bc6516fd9435,1,3.193206,2.558386,0.63482,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\logprobs\189-ada.txt,64f3170eb366edbd69993b2142d9938358e95922,1,3.645105,3.551118,0.093987,0,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\894-davinci.txt,7a5d855824dded03f8b380c816d0fcbf81f6a85f,0,3.718237,3.59558,0.122657,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\177.txt,4fcb10539483b0dd6b0a5e2c317752654c71e225,0,4.083916,3.632867,0.451049,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\549-ada.txt,1431e3f69d4cc5e2780cb3fdf510ef6d9dc431fe,0,3.658266,3.533106,0.12516,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\logprobs\996-ada.txt,00cba9a30111f6e428f9ddc2a6ed017968c34552,1,3.713193,3.556214,0.156979,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\265-ada.txt,68c05f49171c32ef728ede0014f6bae058a2aa42,0,3.703811,3.579673,0.124138,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\logprobs\882-davinci.txt,c22b6315e6ada416784a0a481327d8533c680bd3,1,3.775843,3.649075,0.126768,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\906.txt,073876b95d723ed36201433a88c060f734bf8a72,0,3.922912,3.494647,0.428266,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\466-ada.txt,0d3972bb164dfcc4f67d7391d2c752690b0524be,0,3.685673,3.599415,0.086257,0,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\575-ada.txt,d394e57183bc893e2028f979c327b9565cf3c608,0,3.617491,3.497984,0.119508,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\logprobs\649-ada.txt,322247a81ff21c2fe55b4cdcc696696db651816e,1,3.807207,3.678679,0.128528,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\logprobs\219-davinci.txt,1e27af669498cf8905c8ffd9d5727dce9752d46a,1,3.721404,3.591589,0.129815,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\460.txt,dae8ac8a2d6bbdb3257bfc1255ea4b1104ffdeb5,0,4.11704,3.538726,0.578313,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\logprobs\488-ada.txt,59f0b9c1b59b2cb8947d24de56b316fdde1cdb2d,1,3.816212,3.650594,0.165618,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\698-ada.txt,546f841129abb47ae72bec05c7e07dcd36867744,0,3.655996,3.517133,0.138864,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\113.txt,9c1bfd43975789f4bbf4f1f4e29f93ec277dd473,0,3.47931,2.898276,0.581034,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\logprobs\463-ada.txt,44340318d86ae3120319b02db725bb85a9495b13,1,3.71488,3.579605,0.135276,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\286.txt,1cc5f7951a27bb4585bb83da753b7f462c50ccc0,1,3.276596,2.64539,0.631206,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt1\logprobs\327-ada.txt,3b792efdb7744a81a66ba7a361d9b21d2a44e39e,1,3.666911,3.551194,0.115717,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\logprobs\16-davinci.txt,8093d06ef589d2fc80b8d8c1c57b72dbf28786e4,1,3.703079,3.583579,0.1195,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\635.txt,b662e372c876fb1ec47cee61b9bc8a1b940d5e66,1,3.394402,2.748092,0.64631,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\134.txt,55339d7ead5a632545d0ff37a389cd1a261d8934,1,3.226933,2.521197,0.705736,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\963.txt,26a2f2d920afde5405f031a6d5ce9b4cb650394b,1,3.473563,2.990805,0.482759,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\34-ada.txt,d91a84c9216b7e5e7964d969bc989b0f9078e95b,0,3.877101,3.64058,0.236522,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\752.txt,98c0985e674d303ab2c4349527e156f3392bef19,0,3.612476,3.10397,0.508507,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\logprobs\496-ada.txt,69840a69968015123e6922ef1ba2d71ace520d28,1,3.71855,3.60199,0.11656,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt1\logprobs\861-ada.txt,851552d73108e2076d94697bbe8522879db96d23,1,3.870191,3.737739,0.132452,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt1\logprobs\281-davinci.txt,18e3d6fa25ed0bb16181c0bd792796c405db98fe,1,3.697793,3.585739,0.112054,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt1\logprobs\854-ada.txt,e44075877d5f6bc6d6cab7ae780b0b50427e2b72,1,3.771025,3.624849,0.146176,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\612-davinci.txt,04600908335b5c28239dabc8a6fed25496cc38f6,0,3.666292,3.560981,0.105311,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\logprobs\833-davinci.txt,368cb23e6cebba3bf522b825693de539fb0135e1,1,3.651976,3.550356,0.10162,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\123.txt,d4a9ba7a78c9e1d17d0bdc3d86b58a55ab31f1aa,1,3.340397,2.77351,0.566887,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\logprobs\703-davinci.txt,f51a643dde01231d5985ce899a3a35b7bcd15bd2,1,3.674074,3.519342,0.154733,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\logprobs\741-davinci.txt,2fc735e6316bc5852e5a76959e7c93707a8518f0,1,3.770439,3.628942,0.141497,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\14.txt,bbf2078ec4fc79b8ac1afb975272712c1c33d07b,0,3.896014,3.339688,0.556326,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\382.txt,363b3ffd909b11bd54a278355cd0c65d7197b855,1,3.843621,3.196159,0.647462,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\301-ada.txt,a78d68c9c1d5f4e84eaa13de96471023f8d645db,0,3.654212,3.537364,0.116848,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\72.txt,2bdaae63b07cc1aec4d13b7a5a869e29bd754d04,0,4.155789,3.553684,0.602105,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\874-davinci.txt,a34c7c874bedd16a176991e645c3287f0a8d7f6c,0,3.627035,3.502713,0.124322,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\claude\919.txt,c702597bd43ff2de8f9565b27c8ee99fbf06f43a,1,4.5375,3.925,0.6125,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\650-ada.txt,7a4e0b7b28a7a237367497773c27c22b5e16a998,0,3.775302,3.676003,0.0993,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\40-ada.txt,865164ff9cb05807acbb93d437a2b50717988880,0,3.645534,3.512466,0.133067,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt1\logprobs\37-davinci.txt,ec806f27c56216268089081da3b22116c8cd80ee,1,3.87379,3.701823,0.171967,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\61.txt,d838a79eeee6658bb1211f13add1fe604a5a71f6,0,3.811216,3.358134,0.453082,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\835-davinci.txt,cd31f2608ee1770ac34242acf3d4eed07bbc5f17,0,3.718507,3.650388,0.068119,0,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\9.txt,985385c5aeeddf14a8c2f9819f70064263b37528,0,3.357143,2.800824,0.556319,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\151-ada.txt,c0cb26c5e8b667bee2b805ef7f5b7c49fb42d34e,0,3.714175,3.585931,0.128244,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\logprobs\85-davinci.txt,055c8d0cd1a8f99afaca6aa9ba08181c31066384,1,3.686675,3.568618,0.118057,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\381-davinci.txt,1fdb8931114e4a1ad203d5e0e4b8b6ba8d84f24c,0,3.79944,3.59379,0.20565,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\864-ada.txt,9c0fe65205a9b41c0bd681bc11045263b81e6321,0,3.708259,3.570969,0.13729,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\454-davinci.txt,97bcd88358b7854dbfdeb0cc5ab5a1d40ceb8f8e,0,3.668931,3.5202,0.148731,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\889-davinci.txt,6d063f597fd37209b0b9ed5c17f4ed0958d95796,0,3.745674,3.605678,0.139996,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\logprobs\977-davinci.txt,beb0c8d3e65a7b6ec73cd6385086f8c38e6d0264,1,3.725191,3.624427,0.100763,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\914.txt,d21adeddf73d42b1936cc67473713aff7a9c260e,1,3.743713,3.183234,0.560479,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\408-davinci.txt,48fcb831be720ae46d60d235796038f9ee227920,0,3.80332,3.688068,0.115252,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\logprobs\570-davinci.txt,882df7bdc7edde8b98d4f7ad493355bf42c65616,1,3.773829,3.66182,0.112009,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\172-davinci.txt,59745374c698c02f675ccea9d55651b8f9834598,0,3.739313,3.616468,0.122844,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\claude\126.txt,db10ce6a2cfb4ab508e4973f2678f1ccecdeae94,1,3.939959,3.124224,0.815735,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\594-davinci.txt,d52765b3ea174506c0ecfa2190525693a7cc4ea2,0,3.67057,3.548168,0.122403,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\logprobs\555-ada.txt,3c2ddce7c62749fee5cf87724f90e12b73d576dc,1,3.750698,3.622225,0.128473,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\claude\logprobs\598-davinci.txt,1382f5ac8d3a3895f7502c2b63f34940990dfcbe,1,3.680183,3.584238,0.095945,0,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt1\logprobs\345-davinci.txt,b8bfd2f589b282edc5cf609a8ab49333eb3b021b,1,3.848147,3.680028,0.168119,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\claude\logprobs\630-davinci.txt,f74589b830726f9f24ad5482dd2de3d21f5cea30,1,3.776178,3.605842,0.170335,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\482.txt,48ccc70b6bfcb537591b65177c0fe75287ee03a7,0,4.447761,3.770522,0.677239,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\logprobs\703-davinci.txt,59466d73db7f383d016a13fed1a0b65c3b4078c5,1,3.648352,3.53339,0.114962,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\356-davinci.txt,dc152561103b825b43524a69902834879510d20d,0,3.708417,3.588804,0.119613,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\312.txt,f0811a06bfdc41c463781f97f61065018c4733dc,1,3.471582,2.738863,0.732719,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\972.txt,cfb46af461bdfeba59d20c157410b36f24179498,0,3.925333,3.568,0.357333,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\429.txt,ce1db49c42907826afc246d6637900242633d2e4,0,3.641711,3.195187,0.446524,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt1\logprobs\746-davinci.txt,de4230f4f671a0360f48329042dd8ab81897cbba,1,3.614517,3.499755,0.114762,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\logprobs\166-ada.txt,2bee0ed9368d9514a10c9d89f651023dfec3ccda,1,3.65042,3.533445,0.116975,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\logprobs\505-ada.txt,0644db43ec5b76444a307798a04d9d5c90d4e4bf,1,3.850166,3.673141,0.177026,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\545.txt,dc6abf6c40256a2ee80e6c77396d1bbb95ab20ff,0,4.078478,3.441141,0.637337,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\853.txt,290d4971bb6c7d281a4310a9813de8ed15f378fd,0,4.337662,3.944805,0.392857,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\551.txt,b828a9df9f5735a92289c20e6aed7838f92f7d88,0,4.19214,3.565502,0.626638,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\logprobs\247-ada.txt,72c76871e7cd9531547ec3530cb3c265d6020eaa,1,3.745364,3.631331,0.114033,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\167-davinci.txt,740616672fd1739ca304bc00c399edf07356295c,0,3.740767,3.614347,0.12642,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\logprobs\715-davinci.txt,58796da0d52f3b98d036eb1f47505e49ede064ed,1,3.731294,3.60376,0.127534,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\641-ada.txt,1db0b825e4ea8a5ad86fe4d6a0858751aafac92b,0,3.729687,3.617728,0.111959,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\18-davinci.txt,b1f07fc0c63b3e3477027308435dd5c3aba7e775,0,3.735252,3.605277,0.129975,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\logprobs\949-davinci.txt,b1cc3f83b2375bdca1563d318273902953a10fa6,1,3.752949,3.625657,0.127293,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\309-davinci.txt,7c544ca56471b40a701a3df6cd185b5626090d77,0,3.548565,3.444812,0.103753,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\799-ada.txt,ad219d87b253b2bad05502ee9399940bdd0371d7,0,3.592468,3.505716,0.086752,0,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt1\logprobs\771-ada.txt,2d2eb3ad112958785a69bd9c322a549d56425b42,1,3.624672,3.529528,0.095144,0,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\logprobs\396-davinci.txt,5899ecfbd655d7f4db1944e292f72aa2976d223b,1,3.728344,3.584754,0.14359,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\944.txt,a6e3e5d40d06a7d46791cd0901cee9191cfc29a6,1,3.662577,3.022495,0.640082,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\446-davinci.txt,d5a2ebf6ae8512cca3c58d114507ebb4fe058312,0,3.7,3.583718,0.116282,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\logprobs\150-ada.txt,3b33b2d76daeeea30602ed31a5cf972d3fb36fe6,1,3.748112,3.623517,0.124595,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\928-ada.txt,05436fd9307d21ede10c890ff594443656ed9274,0,3.565694,3.453608,0.112086,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\841.txt,ed1db27f1f0ec01cadebaffedeae2ef36f4d389e,0,4.008292,3.468176,0.540117,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\282.txt,c269b8a0b16142a1876a1bbf1e2f544efe5fb91b,1,3.457965,2.880531,0.577434,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\686-davinci.txt,9e8616fc7479545b70ee61352981e673c4a00e21,0,3.720577,3.566847,0.15373,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\logprobs\403-davinci.txt,eed64669a4b9b68d7f7ee395b21c31eaa504e0be,1,3.700727,3.545867,0.154859,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\316.txt,2683b5096b6b0407fff6da1685bca2012003360c,0,4.139319,3.436533,0.702786,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\69.txt,a76c6852cc91f5e77dc475e690d2c8a26dff69bc,0,3.648703,3.039255,0.609448,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\436.txt,1018771e58d2a8d92b53d359079248ff9ce9b69d,0,4.243816,3.742049,0.501767,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt1\logprobs\718-davinci.txt,eba999bdabd5f68a0b68861ea2fd502671026968,1,3.745423,3.604691,0.140732,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\claude\logprobs\682-ada.txt,38c143b8b004d0160ee72e54ce6b28593f0e2e44,1,3.709363,3.573564,0.135799,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt1\logprobs\402-davinci.txt,000baf0e756c0be981c60d36ceed64d86c45c7ff,1,3.69595,3.559263,0.136688,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\914.txt,27495090d1842e9dbf751209a6b0da8004e34602,1,3.583643,3.112763,0.47088,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\550-davinci.txt,17d495db08166b96b142494a7023f341d35eaf46,0,3.750188,3.633158,0.117029,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\823.txt,45eefde298d8c6050421efc5f57cc76bed90c794,0,4.013725,3.476471,0.537255,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\787-ada.txt,449f38bc57fe810c43b7c06f58458ff6fb0313d1,0,3.535796,3.401277,0.134519,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\513-davinci.txt,0b63201a79f4de39bd60fa46c50da30386f4f58f,0,3.743216,3.614825,0.128392,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\logprobs\560-davinci.txt,7ff76ce515888c138bceac4903e73b4e2823f407,1,3.715973,3.600604,0.115369,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\945.txt,8a51e104409a318b1931c28d04fa8fefa119f4b4,0,4.134709,3.678436,0.456274,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt1\193.txt,6a9c7c214838a6c706d490869286070f84381171,1,4.075795,3.361858,0.713936,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\572-ada.txt,136eff0fa5fc4c2db19b6eebec4184be1dddf241,0,3.697361,3.599188,0.098173,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\logprobs\418-ada.txt,a811db3449ae839574b8a3f613dcf86b7ec9af14,1,3.712062,3.585489,0.126574,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\logprobs\964-davinci.txt,f1777ac7cd8a8f6873d6afceea870d36bdfe9e3b,1,3.753673,3.621445,0.132227,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\837-ada.txt,d22e23898e32d0bd546f44bd1673178074c1764b,0,3.697479,3.557854,0.139625,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\862-davinci.txt,2f85781783dc02a6bef9033228795dd6ae51a1f1,0,3.601317,3.475397,0.12592,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\648-davinci.txt,ccb0a08b228c781be625dd2c9fd41683dd9c2f04,0,3.695458,3.603406,0.092052,0,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\531.txt,f495f7a86042d5d69a469e835de9ace6789a3064,1,3.294584,2.663144,0.63144,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\181-ada.txt,f497c840e4c59bcd514f86edfc12d44e95c9f459,0,3.746984,3.634966,0.112018,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\25.txt,86fd6ce93869f4f9d6e25f87054c9a6a4dfc8126,1,4.00321,3.41573,0.58748,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\686-ada.txt,a1a2c72728c817ff8c27c182411eda10c0a8197d,0,3.700593,3.563621,0.136972,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\793-davinci.txt,bb93b88f29f273cfeb2ea2d1897e79151f2966d2,0,3.610115,3.496031,0.114084,1,GB-wp,human
